user_id,recency,frequency,monetary,total_actions,cluster,cluster_label
108810522,1,1,10.0,553,1,高价值核心用户
92395241,1,6,730.48,62,1,高价值核心用户
137545874,2,8,541.98,133,2,一般用户
12986660,1,0,0.0,13,1,高价值核心用户
134010761,1,212,8102.28,2189,0,一般用户
128900202,1,0,0.0,54,1,高价值核心用户
132521601,1,0,0.0,111,1,高价值核心用户
20632602,1,41,1512.69,577,1,高价值核心用户
15243855,1,4,60.01,455,1,高价值核心用户
119841558,1,1,104.39,95,1,高价值核心用户
98756772,1,6,694.03,273,1,高价值核心用户
104816721,5,8,323.86,384,3,一般用户
120169983,9,0,0.0,23,3,一般用户
122266056,1,23,2415.58,889,5,一般用户
24314619,1,16,640.59,450,1,高价值核心用户
109938282,1,0,0.0,607,1,高价值核心用户
17719840,1,0,0.0,251,1,高价值核心用户
135861598,1,0,0.0,604,1,高价值核心用户
23130998,1,56,2767.23,472,5,一般用户
59114937,1,4,336.97,393,1,高价值核心用户
24336759,1,7,278.19,220,1,高价值核心用户
123062624,1,5,355.82,1070,1,高价值核心用户
31503308,1,2,191.31,1180,1,高价值核心用户
27171940,16,10,909.23,46,3,一般用户
32792857,1,0,0.0,239,1,高价值核心用户
61596634,1,24,1576.96,2376,1,高价值核心用户
110229753,1,0,0.0,1065,1,高价值核心用户
46610519,1,29,2024.68,601,5,一般用户
14804631,1,2,27.18,675,1,高价值核心用户
13538176,1,0,0.0,493,1,高价值核心用户
46877762,1,0,0.0,151,1,高价值核心用户
138323461,1,0,0.0,799,1,高价值核心用户
22884828,16,5,165.45,205,3,一般用户
119278510,1,208,8573.62,795,0,一般用户
52110227,1,5,241.77,962,1,高价值核心用户
23419403,1,27,1129.68,661,1,高价值核心用户
124291848,1,246,7425.38,3741,0,一般用户
32874098,1,3,425.33,838,1,高价值核心用户
126721630,2,0,0.0,448,2,一般用户
65116781,4,1,123.69,552,3,一般用户
15610247,1,0,0.0,645,1,高价值核心用户
30074000,13,0,0.0,22,3,一般用户
31883407,2,1,10.0,285,2,一般用户
131997583,1,2,197.73,219,1,高价值核心用户
39980859,1,78,4709.03,387,5,一般用户
32919395,1,42,1247.66,307,1,高价值核心用户
135377046,1,0,0.0,522,1,高价值核心用户
6371563,5,10,1074.05,297,3,一般用户
6931133,2,0,0.0,126,2,一般用户
41265943,1,0,0.0,176,1,高价值核心用户
43186720,1,47,446.73,719,1,高价值核心用户
73136910,1,44,2802.76,991,5,一般用户
15664477,27,0,0.0,9,3,一般用户
16601288,2,0,0.0,453,2,一般用户
42743566,1,477,18474.46,1608,6,一般用户
65667723,1,1,137.89,784,1,高价值核心用户
136952642,2,42,1127.68,341,2,一般用户
18017690,1,3,90.67,269,1,高价值核心用户
46840769,6,1,152.19,58,3,一般用户
56199602,1,40,786.82,412,1,高价值核心用户
156608,2,46,2266.15,309,2,一般用户
27842036,1,0,0.0,196,1,高价值核心用户
17655263,1,9,994.68,563,1,高价值核心用户
67797025,1,64,2726.1,282,5,一般用户
3714513,1,29,2206.52,489,5,一般用户
76073975,1,71,2451.67,1006,5,一般用户
57861697,3,14,774.47,160,2,一般用户
69246472,1,0,0.0,429,1,高价值核心用户
58479383,8,1,90.75,383,3,一般用户
44683766,1,13,524.53,475,1,高价值核心用户
37545822,3,0,0.0,425,2,一般用户
2073744,2,2,153.05,136,2,一般用户
22734359,1,12,806.42,238,1,高价值核心用户
60702257,5,0,0.0,16,3,一般用户
67386849,2,0,0.0,32,2,一般用户
70542990,2,0,0.0,15,2,一般用户
69050200,1,2,81.5,407,1,高价值核心用户
73626973,1,19,962.27,308,1,高价值核心用户
44711100,1,0,0.0,688,1,高价值核心用户
23591419,11,0,0.0,14,3,一般用户
25183118,1,4,387.27,597,1,高价值核心用户
754205,1,0,0.0,680,1,高价值核心用户
41107544,1,1,177.07,360,1,高价值核心用户
69144178,1,113,4304.01,1560,5,一般用户
87026738,1,1,94.99,718,1,高价值核心用户
4164164,1,18,729.16,177,1,高价值核心用户
46247152,2,72,3930.62,778,5,一般用户
25252443,1,1,192.69,212,1,高价值核心用户
126884557,1,10,581.47,102,1,高价值核心用户
77339861,1,47,3933.22,4569,5,一般用户
42049679,1,23,404.78,602,1,高价值核心用户
128197330,3,0,0.0,200,2,一般用户
25613360,1,0,0.0,492,1,高价值核心用户
128997569,6,2,165.02,543,3,一般用户
44109897,4,9,550.76,450,3,一般用户
49002030,1,0,0.0,199,1,高价值核心用户
26430580,1,0,0.0,622,1,高价值核心用户
95088933,1,1,130.06,1459,1,高价值核心用户
50347397,7,1,115.85,10,3,一般用户
50777514,1,18,1443.33,323,1,高价值核心用户
129303952,1,0,0.0,287,1,高价值核心用户
47874120,1,4,304.73,2355,1,高价值核心用户
54276328,2,2,152.31,336,2,一般用户
130894601,1,3,368.94,505,1,高价值核心用户
28844915,2,2,20.0,139,2,一般用户
75976369,2,0,0.0,213,2,一般用户
69678635,1,50,2421.21,412,5,一般用户
38949342,1,0,0.0,129,1,高价值核心用户
86985041,1,4,227.79,66,1,高价值核心用户
4077888,1,26,1022.46,429,1,高价值核心用户
138976435,1,1,56.45,130,1,高价值核心用户
80345747,1,1,10.0,378,1,高价值核心用户
139892587,3,8,380.56,61,2,一般用户
142412247,2,0,0.0,191,2,一般用户
99346682,1,48,3922.47,2986,5,一般用户
100817523,1,34,1250.6,656,1,高价值核心用户
16141923,1,0,0.0,608,1,高价值核心用户
43234037,5,21,811.42,203,3,一般用户
85506238,2,12,896.33,180,2,一般用户
46611643,3,7,439.29,207,2,一般用户
47043568,4,1,165.0,138,3,一般用户
98567826,4,0,0.0,129,3,一般用户
49935957,18,0,0.0,33,3,一般用户
52820979,1,0,0.0,72,1,高价值核心用户
19320995,1,2,89.44,91,1,高价值核心用户
110434555,7,1,180.28,44,3,一般用户
59766636,7,0,0.0,101,3,一般用户
116114060,5,12,936.06,1683,3,一般用户
20683555,2,1,130.06,204,2,一般用户
61628772,1,4,179.9,670,1,高价值核心用户
96571906,1,0,0.0,381,1,高价值核心用户
103750164,1,0,0.0,460,1,高价值核心用户
25371517,1,5,484.37,1350,1,高价值核心用户
58784511,1,2,20.0,170,1,高价值核心用户
60014035,1,1,74.29,32,1,高价值核心用户
60559051,1,55,2401.04,569,5,一般用户
6516360,1,2,261.19,337,1,高价值核心用户
106786729,1,0,0.0,144,1,高价值核心用户
107351947,1,26,1422.33,1154,1,高价值核心用户
65504626,1,47,2936.46,1315,5,一般用户
65544144,1,8,550.52,413,1,高价值核心用户
35527078,3,0,0.0,69,2,一般用户
50157359,10,2,285.47,28,3,一般用户
55192254,4,87,3492.47,2104,3,一般用户
7254306,1,0,0.0,407,1,高价值核心用户
118108228,3,19,1343.33,384,2,一般用户
11533001,1,9,406.43,237,1,高价值核心用户
7774023,1,11,932.16,1897,1,高价值核心用户
7365270,1,11,1258.52,165,1,高价值核心用户
118460273,1,0,0.0,109,1,高价值核心用户
117287549,1,392,11568.03,1173,6,一般用户
7606334,2,0,0.0,122,2,一般用户
120457819,1,39,2277.84,2124,5,一般用户
77044248,4,2,53.93,132,3,一般用户
77801990,1,15,963.17,253,1,高价值核心用户
72875200,2,6,423.41,256,2,一般用户
79824,1,0,0.0,284,1,高价值核心用户
7366396,1,4,346.8,688,1,高价值核心用户
120443445,1,0,0.0,887,1,高价值核心用户
80263315,1,3,187.95,809,1,高价值核心用户
88470992,1,0,0.0,799,1,高价值核心用户
76879190,1,36,1891.42,1230,5,一般用户
57160373,6,0,0.0,233,3,一般用户
82449509,3,0,0.0,159,2,一般用户
12051954,1,45,3144.83,906,5,一般用户
63174613,1,0,0.0,411,1,高价值核心用户
88623283,1,12,644.15,370,1,高价值核心用户
93207382,1,0,0.0,603,1,高价值核心用户
121036377,1,0,0.0,484,1,高价值核心用户
88967877,2,0,0.0,468,2,一般用户
64473744,1,0,0.0,65,1,高价值核心用户
66306934,1,14,1103.82,378,1,高价值核心用户
124561281,1,256,7961.58,2412,0,一般用户
78127630,1,2,125.57,27,1,高价值核心用户
90233877,1,119,5016.29,1250,5,一般用户
122036580,3,1,82.32,478,2,一般用户
7853740,1,1,133.32,935,1,高价值核心用户
95348615,1,56,2226.69,939,5,一般用户
67030902,14,0,0.0,22,3,一般用户
67594087,1,0,0.0,166,1,高价值核心用户
8009008,2,2,408.69,410,2,一般用户
123562843,1,1,52.05,98,1,高价值核心用户
124142179,1,9,893.71,491,1,高价值核心用户
85081309,1,40,1571.77,1664,1,高价值核心用户
81613966,1,2,234.93,487,1,高价值核心用户
96900675,12,0,0.0,68,3,一般用户
98720463,2,0,0.0,224,2,一般用户
90689083,1,119,4408.6,1034,5,一般用户
124230409,1,0,0.0,75,1,高价值核心用户
124912719,23,4,240.89,11,3,一般用户
126399162,1,813,12792.31,2338,6,一般用户
99735273,9,0,0.0,132,3,一般用户
8350359,1,64,3360.12,1500,5,一般用户
96384170,1,0,0.0,189,1,高价值核心用户
113469489,5,0,0.0,82,3,一般用户
116852827,1,25,1591.04,485,1,高价值核心用户
125253109,1,17,1360.59,1440,1,高价值核心用户
9180621,1,0,0.0,658,1,高价值核心用户
86785531,2,102,3576.34,1598,5,一般用户
117112100,3,0,0.0,8,2,一般用户
121979409,1,13,307.51,416,1,高价值核心用户
99272840,2,4,492.3,916,2,一般用户
104804964,2,0,0.0,160,2,一般用户
8382449,1,35,1127.12,1217,1,高价值核心用户
123228922,1,0,0.0,17,1,高价值核心用户
124261357,1,4,544.1,1171,1,高价值核心用户
110007607,1,187,5358.31,1532,0,一般用户
128039265,1,44,2930.29,435,5,一般用户
127097520,1,0,0.0,450,1,高价值核心用户
129843235,1,33,780.18,106,1,高价值核心用户
91729153,11,1,10.0,741,3,一般用户
12998932,1,3,605.13,483,1,高价值核心用户
130461388,2,0,0.0,18,2,一般用户
85188992,1,52,2480.2,1057,5,一般用户
13254648,1,95,4785.48,510,5,一般用户
124409414,1,11,1220.85,1583,1,高价值核心用户
133125036,1,9,508.26,493,1,高价值核心用户
112417191,3,1,187.12,87,2,一般用户
135927109,2,0,0.0,162,2,一般用户
92156910,1,0,0.0,415,1,高价值核心用户
117419378,1,0,0.0,742,1,高价值核心用户
15386874,1,4,246.94,862,1,高价值核心用户
137089292,13,0,0.0,27,3,一般用户
140627651,5,5,208.56,491,3,一般用户
99199943,1,66,2515.28,457,5,一般用户
101534361,7,47,1649.42,298,3,一般用户
16043768,2,4,368.3,223,2,一般用户
101857968,1,19,390.99,378,1,高价值核心用户
89819548,5,0,0.0,69,3,一般用户
21397909,2,29,1168.51,347,2,一般用户
119836118,1,0,0.0,39,1,高价值核心用户
90180023,1,72,3422.52,529,5,一般用户
120594014,2,79,2890.82,1322,5,一般用户
19581999,1,1,76.59,557,1,高价值核心用户
31663890,1,68,3469.19,2025,5,一般用户
128104640,1,1,113.97,184,1,高价值核心用户
103592049,1,0,0.0,260,1,高价值核心用户
129558614,1,172,9901.73,1382,0,一般用户
90798792,5,1,107.77,97,3,一般用户
91950158,2,1,113.71,54,2,一般用户
105836892,2,11,541.91,449,2,一般用户
92651729,1,2,140.9,227,1,高价值核心用户
20553214,1,0,0.0,433,1,高价值核心用户
9556056,4,0,0.0,432,3,一般用户
107391538,2,0,0.0,221,2,一般用户
109155337,1,238,8328.51,2016,0,一般用户
125889163,20,0,0.0,115,3,一般用户
21355438,6,2,164.58,703,3,一般用户
128576282,2,1,22.27,903,2,一般用户
98810118,1,0,0.0,235,1,高价值核心用户
102243707,1,0,0.0,60,1,高价值核心用户
102767670,1,0,0.0,21,1,高价值核心用户
106627467,2,2,247.14,460,2,一般用户
129903163,1,25,822.48,2281,1,高价值核心用户
109522308,1,9,638.52,242,1,高价值核心用户
23591123,4,121,6080.27,1918,0,一般用户
110074552,2,0,0.0,82,2,一般用户
119681430,1,415,14947.66,3227,6,一般用户
13099562,1,2,261.75,776,1,高价值核心用户
37208119,1,3,378.17,1077,1,高价值核心用户
135414688,3,0,0.0,132,2,一般用户
113025576,3,1,116.71,18,2,一般用户
113484173,2,1,115.6,291,2,一般用户
138505346,1,0,0.0,1737,1,高价值核心用户
28277274,2,1,95.98,384,2,一般用户
118056913,1,135,4375.71,1973,5,一般用户
38727575,2,1,10.0,178,2,一般用户
29669124,1,52,2878.38,1861,5,一般用户
130882473,7,0,0.0,4,3,一般用户
43150394,1,7,576.35,1466,1,高价值核心用户
37305183,1,10,550.26,794,1,高价值核心用户
40167124,1,1,10.0,551,1,高价值核心用户
25874658,3,1,10.0,37,2,一般用户
28389417,1,13,1310.01,616,1,高价值核心用户
123226008,1,34,3987.03,562,5,一般用户
30314033,1,2,217.2,313,1,高价值核心用户
45921788,1,1,98.52,838,1,高价值核心用户
122447104,2,4,366.21,475,2,一般用户
45754541,1,0,0.0,277,1,高价值核心用户
33739321,2,0,0.0,1144,2,一般用户
133003311,1,65,4522.92,791,5,一般用户
32812781,1,0,0.0,74,1,高价值核心用户
47792171,1,0,0.0,80,1,高价值核心用户
34305614,1,93,3567.8,3619,5,一般用户
49608592,2,3,109.35,222,2,一般用户
124073716,1,2,113.71,31,1,高价值核心用户
127071641,1,35,2575.99,550,5,一般用户
56653402,1,9,931.78,2356,1,高价值核心用户
69798791,1,13,606.87,162,1,高价值核心用户
72241985,1,0,0.0,86,1,高价值核心用户
34475118,1,12,667.62,362,1,高价值核心用户
81550710,2,13,689.43,475,2,一般用户
128967101,1,0,0.0,221,1,高价值核心用户
134636593,1,1,94.04,1140,1,高价值核心用户
130529975,1,8,1146.29,941,1,高价值核心用户
84307337,1,3,228.36,1600,1,高价值核心用户
36250912,4,43,2412.96,183,3,一般用户
37402030,1,84,5105.65,858,5,一般用户
134977820,2,0,0.0,51,2,一般用户
133314380,23,2,78.45,59,3,一般用户
46349725,1,0,0.0,192,1,高价值核心用户
136470861,1,0,0.0,580,1,高价值核心用户
133912341,1,0,0.0,52,1,高价值核心用户
136018515,2,0,0.0,432,2,一般用户
51085123,1,11,728.56,250,1,高价值核心用户
51311734,1,6,641.01,460,1,高价值核心用户
39631533,4,0,0.0,111,3,一般用户
136197283,1,0,0.0,112,1,高价值核心用户
142455899,5,44,2167.97,602,3,一般用户
136616127,1,135,3290.46,2708,5,一般用户
45051306,8,0,0.0,314,3,一般用户
9149930,1,56,2305.35,676,5,一般用户
59564210,1,0,0.0,1387,1,高价值核心用户
6064746,1,26,1510.86,438,1,高价值核心用户
47068102,7,0,0.0,14,3,一般用户
48962129,2,0,0.0,68,2,一般用户
49566088,1,0,0.0,131,1,高价值核心用户
51932351,1,1,144.32,256,1,高价值核心用户
17390678,3,0,0.0,69,2,一般用户
33649704,1,13,573.9,406,1,高价值核心用户
68709423,1,1,60.25,315,1,高价值核心用户
56373208,1,1,47.79,277,1,高价值核心用户
75844368,1,2,146.19,173,1,高价值核心用户
93745270,1,0,0.0,457,1,高价值核心用户
10970833,3,0,0.0,33,2,一般用户
116601793,1,0,0.0,360,1,高价值核心用户
61627054,1,78,1820.88,1808,5,一般用户
35095494,2,101,3324.46,1134,5,一般用户
76626935,1,0,0.0,68,1,高价值核心用户
82389748,1,0,0.0,734,1,高价值核心用户
117785317,1,20,1931.28,1004,1,高价值核心用户
61336461,1,88,4925.34,1572,5,一般用户
87503748,1,10,351.02,392,1,高价值核心用户
96865786,1,55,2906.68,1671,5,一般用户
118310551,2,26,1532.66,458,2,一般用户
137068806,3,63,2224.31,492,2,一般用户
43084101,1,0,0.0,285,1,高价值核心用户
119401585,1,1,10.0,1230,1,高价值核心用户
45021776,7,0,0.0,24,3,一般用户
45897708,1,59,2895.32,393,5,一般用户
64152450,2,62,2989.46,399,5,一般用户
137116717,4,0,0.0,54,3,一般用户
139780128,3,3,251.4,153,2,一般用户
14070819,2,0,0.0,163,2,一般用户
47241390,1,0,0.0,819,1,高价值核心用户
68249522,1,55,5088.15,1950,5,一般用户
61506078,1,2,77.05,751,1,高价值核心用户
141788152,1,148,3215.22,955,5,一般用户
123063109,1,3,307.35,81,1,高价值核心用户
126381859,3,121,6833.06,734,0,一般用户
47825067,4,3,561.64,137,3,一般用户
68558328,23,3,287.45,18,3,一般用户
141794752,2,135,5073.62,1051,0,一般用户
69562165,1,0,0.0,793,1,高价值核心用户
48292690,1,1,186.64,515,1,高价值核心用户
133296696,1,46,1984.01,584,5,一般用户
50196156,4,4,298.28,832,3,一般用户
73940945,15,0,0.0,6,3,一般用户
7427667,3,0,0.0,127,2,一般用户
98238017,1,40,2007.99,528,5,一般用户
106457937,1,1,10.0,283,1,高价值核心用户
75547524,1,6,626.06,276,1,高价值核心用户
68343951,1,0,0.0,748,1,高价值核心用户
135803085,1,28,1802.03,1352,1,高价值核心用户
112976136,1,47,2121.68,1599,5,一般用户
82479585,1,2,290.37,422,1,高价值核心用户
50372642,2,10,943.39,430,2,一般用户
15244919,1,6,667.91,50,1,高价值核心用户
2227874,1,62,2455.1,817,5,一般用户
68989686,8,2,334.1,19,3,一般用户
73758282,1,1,10.0,238,1,高价值核心用户
87338001,9,129,2579.48,439,3,一般用户
54962988,1,27,1555.15,228,1,高价值核心用户
68784328,1,38,2607.39,1148,5,一般用户
74561683,1,0,0.0,210,1,高价值核心用户
90539396,1,0,0.0,112,1,高价值核心用户
136327444,1,38,2533.69,407,5,一般用户
79927411,2,35,1479.36,857,2,一般用户
93059253,1,0,0.0,83,1,高价值核心用户
94616165,1,5,332.74,270,1,高价值核心用户
23362360,1,38,2309.94,642,5,一般用户
142144275,1,5,272.99,590,1,高价值核心用户
82838416,1,11,477.93,647,1,高价值核心用户
117484104,3,0,0.0,167,2,一般用户
99144500,1,26,980.49,412,1,高价值核心用户
1022699,2,0,0.0,616,2,一般用户
26908458,1,24,2581.67,392,5,一般用户
117606829,1,0,0.0,160,1,高价值核心用户
19208481,1,0,0.0,323,1,高价值核心用户
74285031,1,18,1280.99,2834,1,高价值核心用户
121395815,7,0,0.0,65,3,一般用户
123136413,6,0,0.0,24,3,一般用户
32145882,2,7,174.19,214,2,一般用户
128878698,1,85,3651.28,2088,5,一般用户
90782194,4,0,0.0,40,3,一般用户
21023173,1,3,227.25,788,1,高价值核心用户
92280073,1,14,735.62,478,1,高价值核心用户
39951811,1,73,3933.7,633,5,一般用户
102923008,4,165,6424.82,1090,0,一般用户
93284287,1,0,0.0,385,1,高价值核心用户
41291540,3,0,0.0,144,2,一般用户
97327115,1,0,0.0,651,1,高价值核心用户
45660059,1,2,91.23,885,1,高价值核心用户
26742658,2,0,0.0,283,2,一般用户
104777513,1,0,0.0,606,1,高价值核心用户
29489427,6,0,0.0,250,3,一般用户
97763004,9,0,0.0,244,3,一般用户
29703381,3,3,69.86,89,2,一般用户
31210346,2,0,0.0,253,2,一般用户
48255673,1,0,0.0,736,1,高价值核心用户
105616401,2,204,8840.88,2762,0,一般用户
3328558,1,84,5195.11,1202,5,一般用户
13836813,4,1,29.95,180,3,一般用户
48920955,1,2,130.06,709,1,高价值核心用户
138949663,1,0,0.0,145,1,高价值核心用户
25639546,1,2,275.41,306,1,高价值核心用户
28886691,1,0,0.0,91,1,高价值核心用户
30817416,1,0,0.0,888,1,高价值核心用户
5051617,1,37,1802.82,585,5,一般用户
82889783,6,0,0.0,19,3,一般用户
8427578,1,4,294.21,72,1,高价值核心用户
8801409,1,30,1468.12,1191,1,高价值核心用户
33596774,2,2,404.37,1873,2,一般用户
53438473,1,1,217.25,1149,1,高价值核心用户
36964346,1,5,613.53,770,1,高价值核心用户
8856141,1,3,389.94,183,1,高价值核心用户
40555711,5,5,419.95,36,3,一般用户
89726077,2,5,450.78,268,2,一般用户
40893979,1,0,0.0,4,1,高价值核心用户
41650796,1,0,0.0,261,1,高价值核心用户
54369998,6,0,0.0,201,3,一般用户
3508821,1,6,570.07,354,1,高价值核心用户
107034437,1,50,1918.62,864,5,一般用户
57406426,1,0,0.0,22,1,高价值核心用户
60534988,3,0,0.0,5,2,一般用户
60660094,3,0,0.0,78,2,一般用户
9784313,1,55,3170.85,311,5,一般用户
64310783,1,0,0.0,861,1,高价值核心用户
44448258,1,3,119.49,25,1,高价值核心用户
46351917,10,0,0.0,5,3,一般用户
55764582,1,5,568.29,165,1,高价值核心用户
36172877,3,33,1623.24,265,2,一般用户
97693604,1,0,0.0,269,1,高价值核心用户
103039905,8,1,107.77,83,3,一般用户
6049053,1,84,3763.11,1056,5,一般用户
98303971,17,0,0.0,31,3,一般用户
107315106,3,0,0.0,44,2,一般用户
109647745,1,68,3492.93,1026,5,一般用户
37923588,1,5,440.24,464,1,高价值核心用户
97335118,2,1,75.26,221,2,一般用户
103936681,3,25,2331.05,496,2,一般用户
6643814,1,0,0.0,207,1,高价值核心用户
72820368,1,30,2228.09,1728,5,一般用户
107201114,1,1,117.13,136,1,高价值核心用户
104613070,1,22,1293.0,390,1,高价值核心用户
44130547,1,0,0.0,532,1,高价值核心用户
109859583,1,25,995.94,1168,1,高价值核心用户
73288489,2,4,557.95,279,2,一般用户
109400391,2,0,0.0,511,2,一般用户
123829617,1,0,0.0,175,1,高价值核心用户
77306409,1,26,1017.03,1563,1,高价值核心用户
125823342,1,433,8953.06,1826,6,一般用户
50960524,2,0,0.0,342,2,一般用户
112955522,19,1,123.69,192,3,一般用户
112479773,1,1,130.06,237,1,高价值核心用户
11310078,1,0,0.0,117,1,高价值核心用户
6071666,1,0,0.0,377,1,高价值核心用户
114529391,1,61,1674.41,1132,5,一般用户
113305568,2,0,0.0,429,2,一般用户
8596951,1,582,11238.67,2895,6,一般用户
73407945,1,1,62.44,695,1,高价值核心用户
118710828,8,1,117.13,95,3,一般用户
126707666,1,0,0.0,593,1,高价值核心用户
127336259,1,12,725.36,318,1,高价值核心用户
73547790,1,0,0.0,23,1,高价值核心用户
73753883,4,0,0.0,93,3,一般用户
75874204,2,46,1461.95,252,2,一般用户
77320837,1,5,431.04,1035,1,高价值核心用户
130862398,1,1,275.18,80,1,高价值核心用户
134904941,1,99,4697.5,1516,5,一般用户
1534718,8,0,0.0,12,3,一般用户
15715406,13,8,492.54,62,3,一般用户
78574430,1,2,180.84,257,1,高价值核心用户
15791958,1,0,0.0,525,1,高价值核心用户
11879849,1,32,1648.5,502,1,高价值核心用户
80481728,1,20,1470.57,2400,1,高价值核心用户
19561580,29,0,0.0,5,3,一般用户
2120923,2,0,0.0,204,2,一般用户
807106,1,3,116.32,605,1,高价值核心用户
121736351,3,1,18.97,83,2,一般用户
26509398,1,3,160.32,743,1,高价值核心用户
13162008,17,0,0.0,105,3,一般用户
134473908,1,88,2734.8,1508,5,一般用户
28036057,1,20,1474.42,268,1,高价值核心用户
8581353,1,0,0.0,368,1,高价值核心用户
86728681,4,33,725.41,201,3,一般用户
31994149,6,0,0.0,18,3,一般用户
40734813,1,40,2250.98,397,5,一般用户
87466107,3,10,906.23,476,2,一般用户
29245673,2,0,0.0,2604,2,一般用户
9310791,1,0,0.0,184,1,高价值核心用户
41017872,1,7,603.72,1632,1,高价值核心用户
96720314,1,22,1761.25,2099,1,高价值核心用户
91081942,1,346,12522.88,1320,6,一般用户
134866422,3,0,0.0,137,2,一般用户
13818219,1,1,105.87,353,1,高价值核心用户
15381495,1,8,428.72,624,1,高价值核心用户
83000130,2,0,0.0,103,2,一般用户
84057565,5,1,94.17,39,3,一般用户
84601374,2,28,896.38,166,2,一般用户
86616463,2,21,1737.42,732,2,一般用户
17825390,1,21,1862.97,236,1,高价值核心用户
18004160,3,65,3616.58,1616,5,一般用户
97162031,5,1,48.39,192,3,一般用户
101910216,1,25,1832.28,432,1,高价值核心用户
49572212,5,0,0.0,12,3,一般用户
50759397,1,28,2412.97,1026,5,一般用户
9821001,3,1,123.69,47,2,一般用户
102897084,4,1,165.75,302,3,一般用户
86863108,1,159,3462.84,999,5,一般用户
117779747,1,26,915.63,386,1,高价值核心用户
106109243,1,42,2111.85,228,5,一般用户
11595413,1,2,50.12,1519,1,高价值核心用户
126046148,1,2,325.61,1881,1,高价值核心用户
35636139,5,6,155.82,52,3,一般用户
90024783,1,0,0.0,127,1,高价值核心用户
38711762,1,8,709.68,317,1,高价值核心用户
92614762,3,0,0.0,57,2,一般用户
93791234,1,6,619.77,472,1,高价值核心用户
50823792,1,4,480.85,472,1,高价值核心用户
21210575,3,1,120.3,125,2,一般用户
43645191,1,0,0.0,80,1,高价值核心用户
60643405,1,1,94.74,232,1,高价值核心用户
21375743,1,25,1844.91,943,1,高价值核心用户
95055358,5,2,90.76,33,3,一般用户
98507853,1,0,0.0,96,1,高价值核心用户
60802346,1,3,372.13,439,1,高价值核心用户
53476899,2,2,34.74,159,2,一般用户
136394248,1,11,742.75,257,1,高价值核心用户
53629148,2,19,989.05,126,2,一般用户
54144399,1,3,136.99,496,1,高价值核心用户
61718224,1,2,230.79,883,1,高价值核心用户
99628321,1,0,0.0,512,1,高价值核心用户
10027039,3,1,177.07,868,2,一般用户
137280366,1,0,0.0,334,1,高价值核心用户
137690090,1,0,0.0,210,1,高价值核心用户
26460336,1,23,1250.97,2284,1,高价值核心用户
140483725,3,182,3969.84,930,0,一般用户
61228049,1,49,3369.04,820,5,一般用户
100288957,1,122,6249.55,1380,0,一般用户
129072372,1,112,6857.31,771,0,一般用户
6582864,1,46,3129.05,346,5,一般用户
66395027,1,0,0.0,631,1,高价值核心用户
66145288,1,10,680.01,1670,1,高价值核心用户
140777465,1,7,398.69,780,1,高价值核心用户
130040744,1,28,2343.33,194,5,一般用户
132125936,1,6,490.19,858,1,高价值核心用户
66924694,1,11,829.04,587,1,高价值核心用户
20903813,1,127,6750.53,1586,0,一般用户
101532356,1,150,3760.65,836,5,一般用户
67898761,1,172,5474.39,1499,0,一般用户
135288694,1,1,76.66,310,1,高价值核心用户
69003368,1,2,117.13,476,1,高价值核心用户
101685919,1,1,113.71,158,1,高价值核心用户
28930771,1,0,0.0,197,1,高价值核心用户
109226434,1,128,2899.77,853,5,一般用户
32701795,5,0,0.0,67,3,一般用户
138559280,2,0,0.0,43,2,一般用户
14524213,2,0,0.0,82,2,一般用户
7018172,2,2,271.67,63,2,一般用户
33173119,1,0,0.0,391,1,高价值核心用户
75439923,1,3,291.2,448,1,高价值核心用户
16446142,2,1,28.13,218,2,一般用户
17458663,1,313,10556.05,1014,0,一般用户
31309091,1,4,440.93,1297,1,高价值核心用户
35272739,1,14,1151.2,2025,1,高价值核心用户
76143991,1,84,4598.18,680,5,一般用户
68747316,1,63,2091.12,1371,5,一般用户
112322814,2,11,784.17,196,2,一般用户
17817432,2,12,1699.28,251,2,一般用户
115923281,1,0,0.0,117,1,高价值核心用户
119432472,1,0,0.0,314,1,高价值核心用户
19037604,1,0,0.0,268,1,高价值核心用户
78129838,2,46,3371.44,827,5,一般用户
121273095,1,21,1486.05,424,1,高价值核心用户
19463984,2,21,1387.25,1037,2,一般用户
35465102,1,48,2127.72,640,5,一般用户
70745586,2,0,0.0,189,2,一般用户
126839170,2,0,0.0,184,2,一般用户
72775671,1,4,344.08,202,1,高价值核心用户
128823983,3,16,1274.74,201,2,一般用户
76887456,1,50,3036.97,903,5,一般用户
98338449,2,0,0.0,146,2,一般用户
100042340,1,0,0.0,516,1,高价值核心用户
40137551,1,62,3078.63,1058,5,一般用户
13684026,1,38,680.09,588,1,高价值核心用户
22791027,1,0,0.0,53,1,高价值核心用户
27380911,2,5,507.18,253,2,一般用户
35898338,4,2,265.28,27,3,一般用户
37167350,1,66,2452.88,344,5,一般用户
111901362,1,37,1834.72,423,5,一般用户
45101614,1,0,0.0,147,1,高价值核心用户
140230525,1,10,779.61,563,1,高价值核心用户
46327874,1,93,4523.67,381,5,一般用户
39912401,1,109,3218.41,1395,5,一般用户
77514819,2,2,327.27,195,2,一般用户
42031986,1,23,1758.71,933,1,高价值核心用户
82539272,5,1,176.03,36,3,一般用户
11612875,1,9,834.19,595,1,高价值核心用户
